count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,dayofweek,hour
100,2,0,0,2,18.86,22.725,82,0.0,2011,5,1,6,22
146,2,0,0,1,18.86,22.725,77,12.998,2011,5,1,6,23
177,2,0,1,1,18.86,22.725,72,8.9981,2011,5,2,0,0
114,2,0,1,1,18.86,22.725,72,8.9981,2011,5,2,0,1
35,2,0,1,2,18.04,21.97,77,15.0013,2011,5,2,0,2
16,2,0,1,1,18.04,21.97,77,8.9981,2011,5,2,0,3
17,2,0,1,1,18.04,21.97,77,11.0014,2011,5,2,0,4
20,2,0,1,2,18.04,21.97,77,8.9981,2011,5,2,0,5
62,2,0,1,1,18.04,21.97,88,7.0015,2011,5,2,0,6
209,2,0,1,2,18.86,22.725,82,22.0028,2011,5,2,0,7
371,2,0,1,2,19.68,23.485,77,15.0013,2011,5,2,0,8
172,2,0,1,2,20.5,24.24,77,19.0012,2011,5,2,0,9
108,2,0,1,2,22.14,25.76,77,15.0013,2011,5,2,0,10
130,2,0,1,1,23.78,27.275,73,19.9995,2011,5,2,0,11
187,2,0,1,1,25.42,30.305,69,15.0013,2011,5,2,0,12
170,2,0,1,2,25.42,30.305,69,12.998,2011,5,2,0,13
181,2,0,1,1,26.24,30.305,69,15.0013,2011,5,2,0,14
155,2,0,1,1,27.06,31.06,61,12.998,2011,5,2,0,15
269,2,0,1,1,27.06,31.06,61,15.0013,2011,5,2,0,16
537,2,0,1,1,27.06,31.06,65,12.998,2011,5,2,0,17
518,2,0,1,2,26.24,30.305,65,12.998,2011,5,2,0,18
314,2,0,1,2,25.42,30.305,69,8.9981,2011,5,2,0,19
218,2,0,1,2,25.42,30.305,69,8.9981,2011,5,2,0,20
232,2,0,1,2,24.6,29.545,73,7.0015,2011,5,2,0,21
125,2,0,1,2,24.6,29.545,73,0.0,2011,5,2,0,22
64,2,0,1,2,22.96,26.515,83,12.998,2011,5,2,0,23
16,2,0,1,2,22.96,26.515,83,15.0013,2011,5,3,1,0
14,2,0,1,2,22.96,26.515,78,16.9979,2011,5,3,1,1
5,2,0,1,2,22.96,26.515,78,16.9979,2011,5,3,1,2
2,2,0,1,1,22.14,25.76,83,19.0012,2011,5,3,1,3
4,2,0,1,1,21.32,25.0,88,15.0013,2011,5,3,1,4
14,2,0,1,1,21.32,25.0,88,8.9981,2011,5,3,1,5
109,2,0,1,2,21.32,25.0,94,11.0014,2011,5,3,1,6
265,2,0,1,2,22.14,25.76,88,15.0013,2011,5,3,1,7
459,2,0,1,2,22.96,26.515,83,19.0012,2011,5,3,1,8
186,2,0,1,2,24.6,28.79,78,23.9994,2011,5,3,1,9
127,2,0,1,2,26.24,30.305,69,23.9994,2011,5,3,1,10
140,2,0,1,2,27.06,31.06,65,22.0028,2011,5,3,1,11
217,2,0,1,2,27.88,31.82,61,32.9975,2011,5,3,1,12
194,2,0,1,2,28.7,32.575,58,40.9973,2011,5,3,1,13
158,2,0,1,2,28.7,32.575,58,35.0008,2011,5,3,1,14
154,2,0,1,2,28.7,32.575,58,30.0026,2011,5,3,1,15
271,2,0,1,1,29.52,33.335,54,31.0009,2011,5,3,1,16
517,2,0,1,1,28.7,32.575,54,31.0009,2011,5,3,1,17
544,2,0,1,1,28.7,32.575,48,27.9993,2011,5,3,1,18
365,2,0,1,1,27.88,31.82,57,23.9994,2011,5,3,1,19
290,2,0,1,1,27.06,31.06,61,12.998,2011,5,3,1,20
225,2,0,1,2,26.24,31.06,61,30.0026,2011,5,3,1,21
113,2,0,1,2,23.78,27.275,60,26.0027,2011,5,3,1,22
62,2,0,1,2,22.96,26.515,68,22.0028,2011,5,3,1,23
27,2,0,1,3,21.32,25.0,77,11.0014,2011,5,4,2,0
7,2,0,1,3,20.5,24.24,82,19.0012,2011,5,4,2,1
4,2,0,1,3,20.5,24.24,82,19.0012,2011,5,4,2,2
1,2,0,1,3,17.22,21.21,88,35.0008,2011,5,4,2,3
3,2,0,1,3,15.58,19.695,94,22.0028,2011,5,4,2,4
9,2,0,1,3,14.76,16.665,87,22.0028,2011,5,4,2,5
21,2,0,1,3,13.94,15.15,93,26.0027,2011,5,4,2,6
52,2,0,1,3,13.94,15.15,93,23.9994,2011,5,4,2,7
79,2,0,1,3,13.94,15.15,93,26.0027,2011,5,4,2,8
40,2,0,1,3,13.94,15.15,93,23.9994,2011,5,4,2,9
31,2,0,1,2,13.94,15.91,93,19.0012,2011,5,4,2,10
72,2,0,1,1,16.4,20.455,82,22.0028,2011,5,4,2,11
124,2,0,1,2,18.04,21.97,62,23.9994,2011,5,4,2,12
143,2,0,1,2,18.86,22.725,59,30.0026,2011,5,4,2,13
107,2,0,1,1,20.5,24.24,51,26.0027,2011,5,4,2,14
129,2,0,1,1,19.68,23.485,51,27.9993,2011,5,4,2,15
195,2,0,1,1,20.5,24.24,45,31.0009,2011,5,4,2,16
410,2,0,1,1,16.4,20.455,71,16.9979,2011,5,4,2,17
396,2,0,1,1,17.22,21.21,67,16.9979,2011,5,4,2,18
296,2,0,1,1,17.22,21.21,58,23.9994,2011,5,4,2,19
191,2,0,1,1,16.4,20.455,62,22.0028,2011,5,4,2,20
150,2,0,1,1,16.4,20.455,62,11.0014,2011,5,4,2,21
89,2,0,1,1,15.58,19.695,62,15.0013,2011,5,4,2,22
57,2,0,1,1,14.76,17.425,62,15.0013,2011,5,4,2,23
27,2,0,1,1,14.76,17.425,66,12.998,2011,5,5,3,0
10,2,0,1,1,13.94,16.665,71,12.998,2011,5,5,3,1
5,2,0,1,1,13.94,15.91,66,15.0013,2011,5,5,3,2
4,2,0,1,1,13.94,15.91,66,16.9979,2011,5,5,3,3
7,2,0,1,1,13.94,15.91,66,16.9979,2011,5,5,3,4
30,2,0,1,1,13.94,15.91,66,16.9979,2011,5,5,3,5
89,2,0,1,1,13.94,15.91,66,16.9979,2011,5,5,3,6
271,2,0,1,1,15.58,19.695,58,16.9979,2011,5,5,3,7
440,2,0,1,1,17.22,21.21,50,16.9979,2011,5,5,3,8
184,2,0,1,1,18.86,22.725,44,19.0012,2011,5,5,3,9
128,2,0,1,1,20.5,24.24,39,19.0012,2011,5,5,3,10
148,2,0,1,1,21.32,25.0,36,30.0026,2011,5,5,3,11
196,2,0,1,1,21.32,25.0,34,23.9994,2011,5,5,3,12
192,2,0,1,1,22.14,25.76,30,39.0007,2011,5,5,3,13
154,2,0,1,1,22.14,25.76,28,30.0026,2011,5,5,3,14
147,2,0,1,1,22.96,26.515,26,32.9975,2011,5,5,3,15
269,2,0,1,1,23.78,27.275,24,27.9993,2011,5,5,3,16
533,2,0,1,1,22.96,26.515,26,26.0027,2011,5,5,3,17
520,2,0,1,1,22.96,26.515,26,19.0012,2011,5,5,3,18
361,2,0,1,1,22.14,25.76,28,15.0013,2011,5,5,3,19
258,2,0,1,1,20.5,24.24,34,11.0014,2011,5,5,3,20
180,2,0,1,1,20.5,24.24,36,12.998,2011,5,5,3,21
165,2,0,1,1,19.68,23.485,39,12.998,2011,5,5,3,22
115,2,0,1,1,18.86,22.725,41,12.998,2011,5,5,3,23
56,2,0,1,1,18.04,21.97,44,11.0014,2011,5,6,4,0
32,2,0,1,1,16.4,20.455,62,11.0014,2011,5,6,4,1
16,2,0,1,1,15.58,19.695,62,7.0015,2011,5,6,4,2
9,2,0,1,1,14.76,18.18,71,7.0015,2011,5,6,4,3
1,2,0,1,1,14.76,18.18,71,7.0015,2011,5,6,4,4
16,2,0,1,1,13.94,17.425,81,7.0015,2011,5,6,4,5
82,2,0,1,1,14.76,18.18,81,6.0032,2011,5,6,4,6
222,2,0,1,1,16.4,20.455,82,0.0,2011,5,6,4,7
450,2,0,1,1,17.22,21.21,77,16.9979,2011,5,6,4,8
188,2,0,1,1,18.86,22.725,67,19.0012,2011,5,6,4,9
127,2,0,1,2,22.14,25.76,49,22.0028,2011,5,6,4,10
165,2,0,1,2,22.14,25.76,49,22.0028,2011,5,6,4,11
246,2,0,1,1,22.96,26.515,49,23.9994,2011,5,6,4,12
253,2,0,1,1,23.78,27.275,40,22.0028,2011,5,6,4,13
213,2,0,1,1,24.6,31.06,40,30.0026,2011,5,6,4,14
260,2,0,1,1,24.6,31.06,38,26.0027,2011,5,6,4,15
344,2,0,1,1,24.6,31.06,40,16.9979,2011,5,6,4,16
553,2,0,1,1,23.78,27.275,40,23.9994,2011,5,6,4,17
470,2,0,1,3,22.14,25.76,52,23.9994,2011,5,6,4,18
292,2,0,1,3,22.14,25.76,52,23.9994,2011,5,6,4,19
190,2,0,1,1,21.32,25.0,48,7.0015,2011,5,6,4,20
152,2,0,1,1,19.68,23.485,67,8.9981,2011,5,6,4,21
151,2,0,1,1,18.86,22.725,72,15.0013,2011,5,6,4,22
120,2,0,1,1,18.04,21.97,82,8.9981,2011,5,6,4,23
86,2,0,0,1,17.22,21.21,82,8.9981,2011,5,7,5,0
58,2,0,0,1,17.22,21.21,82,7.0015,2011,5,7,5,1
52,2,0,0,1,17.22,21.21,82,6.0032,2011,5,7,5,2
18,2,0,0,1,17.22,21.21,77,6.0032,2011,5,7,5,3
5,2,0,0,1,16.4,20.455,82,7.0015,2011,5,7,5,4
7,2,0,0,1,18.86,22.725,59,8.9981,2011,5,7,5,5
13,2,0,0,1,17.22,21.21,77,6.0032,2011,5,7,5,6
40,2,0,0,1,19.68,23.485,59,0.0,2011,5,7,5,7
115,2,0,0,1,21.32,25.0,52,12.998,2011,5,7,5,8
218,2,0,0,1,22.14,25.76,49,19.0012,2011,5,7,5,9
298,2,0,0,1,22.96,26.515,49,19.9995,2011,5,7,5,10
347,2,0,0,1,22.96,26.515,43,0.0,2011,5,7,5,11
373,2,0,0,1,24.6,31.06,40,12.998,2011,5,7,5,12
436,2,0,0,1,24.6,31.06,35,19.0012,2011,5,7,5,13
378,2,0,0,3,24.6,31.06,35,11.0014,2011,5,7,5,14
378,2,0,0,1,24.6,31.06,38,16.9979,2011,5,7,5,15
342,2,0,0,1,24.6,31.06,38,12.998,2011,5,7,5,16
354,2,0,0,1,23.78,27.275,40,15.0013,2011,5,7,5,17
289,2,0,0,1,23.78,27.275,37,11.0014,2011,5,7,5,18
267,2,0,0,1,22.96,26.515,43,12.998,2011,5,7,5,19
219,2,0,0,1,22.96,26.515,43,8.9981,2011,5,7,5,20
182,2,0,0,1,22.14,25.76,49,15.0013,2011,5,7,5,21
120,2,0,0,1,22.14,25.76,49,12.998,2011,5,7,5,22
119,2,0,0,1,20.5,24.24,59,7.0015,2011,5,7,5,23
100,2,0,0,2,20.5,24.24,59,7.0015,2011,5,8,6,0
64,2,0,0,2,21.32,25.0,55,0.0,2011,5,8,6,1
59,2,0,0,1,19.68,23.485,63,0.0,2011,5,8,6,2
31,2,0,0,1,18.86,22.725,72,6.0032,2011,5,8,6,3
10,2,0,0,1,17.22,21.21,82,0.0,2011,5,8,6,4
5,2,0,0,2,18.04,21.97,77,0.0,2011,5,8,6,5
6,2,0,0,2,18.04,21.97,82,0.0,2011,5,8,6,6
23,2,0,0,2,18.86,22.725,82,0.0,2011,5,8,6,7
86,2,0,0,1,21.32,25.0,63,8.9981,2011,5,8,6,8
160,2,0,0,1,22.96,26.515,52,15.0013,2011,5,8,6,9
244,2,0,0,1,23.78,27.275,49,8.9981,2011,5,8,6,10
340,2,0,0,1,23.78,27.275,49,6.0032,2011,5,8,6,11
382,2,0,0,1,24.6,31.06,46,6.0032,2011,5,8,6,12
390,2,0,0,1,24.6,31.06,49,8.9981,2011,5,8,6,13
366,2,0,0,1,24.6,31.06,49,0.0,2011,5,8,6,14
358,2,0,0,1,24.6,31.06,49,0.0,2011,5,8,6,15
385,2,0,0,1,24.6,31.06,46,7.0015,2011,5,8,6,16
351,2,0,0,3,23.78,27.275,49,19.0012,2011,5,8,6,17
268,2,0,0,1,23.78,27.275,49,0.0,2011,5,8,6,18
239,2,0,0,1,22.96,26.515,64,0.0,2011,5,8,6,19
174,2,0,0,1,21.32,25.0,77,8.9981,2011,5,8,6,20
127,2,0,0,1,21.32,25.0,77,6.0032,2011,5,8,6,21
115,2,0,0,1,20.5,24.24,88,6.0032,2011,5,8,6,22
50,2,0,0,1,18.86,22.725,88,6.0032,2011,5,8,6,23
53,2,0,1,1,18.86,22.725,82,6.0032,2011,5,9,0,0
33,2,0,1,1,18.04,21.97,88,0.0,2011,5,9,0,1
8,2,0,1,1,18.04,21.97,94,0.0,2011,5,9,0,2
7,2,0,1,1,18.86,22.725,82,6.0032,2011,5,9,0,3
4,2,0,1,1,17.22,21.21,82,11.0014,2011,5,9,0,4
23,2,0,1,1,17.22,21.21,77,11.0014,2011,5,9,0,5
89,2,0,1,1,18.04,21.97,72,16.9979,2011,5,9,0,6
237,2,0,1,1,19.68,23.485,63,16.9979,2011,5,9,0,7
374,2,0,1,1,21.32,25.0,55,15.0013,2011,5,9,0,8
178,2,0,1,1,22.14,25.76,56,11.0014,2011,5,9,0,9
119,2,0,1,1,22.96,26.515,52,12.998,2011,5,9,0,10
125,2,0,1,1,24.6,31.06,46,15.0013,2011,5,9,0,11
195,2,0,1,1,24.6,31.06,43,12.998,2011,5,9,0,12
174,2,0,1,1,25.42,31.06,38,19.0012,2011,5,9,0,13
162,2,0,1,1,25.42,31.06,41,15.0013,2011,5,9,0,14
199,2,0,1,1,25.42,31.06,41,15.0013,2011,5,9,0,15
304,2,0,1,1,26.24,31.06,38,15.0013,2011,5,9,0,16
598,2,0,1,1,25.42,31.06,38,16.9979,2011,5,9,0,17
524,2,0,1,1,25.42,31.06,38,19.9995,2011,5,9,0,18
384,2,0,1,1,23.78,27.275,43,12.998,2011,5,9,0,19
239,2,0,1,1,22.14,25.76,49,12.998,2011,5,9,0,20
156,2,0,1,1,21.32,25.0,59,8.9981,2011,5,9,0,21
116,2,0,1,1,21.32,25.0,68,6.0032,2011,5,9,0,22
61,2,0,1,1,20.5,24.24,68,6.0032,2011,5,9,0,23
18,2,0,1,1,19.68,23.485,63,0.0,2011,5,10,1,0
15,2,0,1,1,18.86,22.725,59,6.0032,2011,5,10,1,1
5,2,0,1,1,18.04,21.97,58,8.9981,2011,5,10,1,2
4,2,0,1,1,18.04,21.97,54,12.998,2011,5,10,1,3
2,2,0,1,1,17.22,21.21,62,16.9979,2011,5,10,1,4
29,2,0,1,1,16.4,20.455,66,15.0013,2011,5,10,1,5
112,2,0,1,1,17.22,21.21,67,8.9981,2011,5,10,1,6
314,2,0,1,2,18.04,21.97,62,8.9981,2011,5,10,1,7
425,2,0,1,2,20.5,24.24,51,7.0015,2011,5,10,1,8
205,2,0,1,2,21.32,25.0,48,7.0015,2011,5,10,1,9
127,2,0,1,2,22.96,26.515,37,6.0032,2011,5,10,1,10
125,2,0,1,2,22.96,26.515,43,8.9981,2011,5,10,1,11
217,2,0,1,2,24.6,31.06,38,0.0,2011,5,10,1,12
202,2,0,1,2,25.42,31.06,38,16.9979,2011,5,10,1,13
176,2,0,1,2,25.42,31.06,33,0.0,2011,5,10,1,14
180,2,0,1,2,26.24,31.06,33,6.0032,2011,5,10,1,15
327,2,0,1,1,27.06,31.06,31,7.0015,2011,5,10,1,16
611,2,0,1,1,26.24,31.06,33,0.0,2011,5,10,1,17
550,2,0,1,1,26.24,31.06,29,8.9981,2011,5,10,1,18
434,2,0,1,1,24.6,31.06,43,15.0013,2011,5,10,1,19
291,2,0,1,1,22.14,25.76,60,8.9981,2011,5,10,1,20
203,2,0,1,1,22.14,25.76,52,0.0,2011,5,10,1,21
150,2,0,1,1,21.32,25.0,55,7.0015,2011,5,10,1,22
81,2,0,1,2,21.32,25.0,59,8.9981,2011,5,10,1,23
38,2,0,1,2,21.32,25.0,55,8.9981,2011,5,11,2,0
20,2,0,1,2,20.5,24.24,59,7.0015,2011,5,11,2,1
10,2,0,1,1,21.32,25.0,59,0.0,2011,5,11,2,2
3,2,0,1,1,20.5,24.24,63,15.0013,2011,5,11,2,3
2,2,0,1,2,19.68,23.485,88,8.9981,2011,5,11,2,4
20,2,0,1,1,18.86,22.725,88,8.9981,2011,5,11,2,5
99,2,0,1,1,18.86,22.725,82,8.9981,2011,5,11,2,6
318,2,0,1,1,19.68,23.485,72,12.998,2011,5,11,2,7
442,2,0,1,1,19.68,23.485,77,16.9979,2011,5,11,2,8
203,2,0,1,1,21.32,25.0,72,8.9981,2011,5,11,2,9
154,2,0,1,1,22.14,25.76,68,6.0032,2011,5,11,2,10
141,2,0,1,1,22.96,26.515,64,6.0032,2011,5,11,2,11
226,2,0,1,1,24.6,31.06,56,0.0,2011,5,11,2,12
193,2,0,1,1,25.42,31.06,50,0.0,2011,5,11,2,13
177,2,0,1,1,25.42,31.06,53,6.0032,2011,5,11,2,14
179,2,0,1,1,26.24,31.06,41,0.0,2011,5,11,2,15
289,2,0,1,1,27.06,31.06,39,0.0,2011,5,11,2,16
259,2,0,1,1,26.24,31.06,47,7.0015,2011,5,11,2,17
274,2,0,1,1,25.42,31.06,50,19.9995,2011,5,11,2,18
401,2,0,1,1,22.96,26.515,52,8.9981,2011,5,11,2,19
273,2,0,1,1,22.14,25.76,64,8.9981,2011,5,11,2,20
234,2,0,1,1,22.14,25.76,60,0.0,2011,5,11,2,21
146,2,0,1,1,20.5,24.24,72,16.9979,2011,5,11,2,22
81,2,0,1,1,18.86,22.725,88,16.9979,2011,5,11,2,23
44,2,0,1,2,18.86,22.725,88,15.0013,2011,5,12,3,0
17,2,0,1,1,18.86,22.725,88,15.0013,2011,5,12,3,1
15,2,0,1,1,18.04,21.97,94,12.998,2011,5,12,3,2
5,2,0,1,1,18.04,21.97,88,8.9981,2011,5,12,3,3
6,2,0,1,1,17.22,21.21,94,0.0,2011,5,12,3,4
29,2,0,1,1,17.22,21.21,94,8.9981,2011,5,12,3,5
112,2,0,1,1,18.04,21.97,88,0.0,2011,5,12,3,6
297,2,0,1,1,18.86,22.725,88,8.9981,2011,5,12,3,7
421,2,0,1,1,19.68,23.485,82,12.998,2011,5,12,3,8
212,2,0,1,2,20.5,24.24,77,19.0012,2011,5,12,3,9
147,2,0,1,2,22.14,25.76,68,15.0013,2011,5,12,3,10
179,2,0,1,1,23.78,27.275,60,15.0013,2011,5,12,3,11
207,2,0,1,1,23.78,27.275,60,15.0013,2011,5,12,3,12
218,2,0,1,2,25.42,31.06,57,19.9995,2011,5,12,3,13
191,2,0,1,2,25.42,30.305,61,15.0013,2011,5,12,3,14
217,2,0,1,2,26.24,31.06,53,16.9979,2011,5,12,3,15
288,2,0,1,2,26.24,31.06,57,16.9979,2011,5,12,3,16
594,2,0,1,2,26.24,31.06,57,12.998,2011,5,12,3,17
527,2,0,1,1,25.42,30.305,69,15.0013,2011,5,12,3,18
364,2,0,1,2,24.6,30.305,64,12.998,2011,5,12,3,19
276,2,0,1,1,24.6,30.305,64,12.998,2011,5,12,3,20
223,2,0,1,1,22.96,26.515,83,8.9981,2011,5,12,3,21
172,2,0,1,1,22.14,25.76,83,12.998,2011,5,12,3,22
103,2,0,1,2,22.14,25.76,77,12.998,2011,5,12,3,23
52,2,0,1,2,21.32,25.0,83,11.0014,2011,5,13,4,0
20,2,0,1,1,21.32,25.0,83,11.0014,2011,5,13,4,1
11,2,0,1,2,20.5,24.24,88,8.9981,2011,5,13,4,2
4,2,0,1,2,20.5,24.24,88,8.9981,2011,5,13,4,3
5,2,0,1,3,20.5,24.24,88,11.0014,2011,5,13,4,4
25,2,0,1,2,20.5,24.24,88,12.998,2011,5,13,4,5
82,2,0,1,3,20.5,24.24,88,8.9981,2011,5,13,4,6
157,2,0,1,3,20.5,24.24,88,11.0014,2011,5,13,4,7
387,2,0,1,2,20.5,24.24,88,12.998,2011,5,13,4,8
233,2,0,1,2,20.5,24.24,88,12.998,2011,5,13,4,9
130,2,0,1,2,21.32,25.0,83,8.9981,2011,5,13,4,10
146,2,0,1,2,21.32,25.0,83,11.0014,2011,5,13,4,11
223,2,0,1,2,21.32,25.0,88,12.998,2011,5,13,4,12
226,2,0,1,2,21.32,25.0,88,26.0027,2011,5,13,4,13
190,2,0,1,2,21.32,25.0,87,19.0012,2011,5,13,4,14
198,2,0,1,2,21.32,25.0,88,11.0014,2011,5,13,4,15
300,2,0,1,2,21.32,25.0,88,8.9981,2011,5,13,4,16
491,2,0,1,3,21.32,25.0,88,11.0014,2011,5,13,4,17
398,2,0,1,3,21.32,25.0,88,11.0014,2011,5,13,4,18
270,2,0,1,2,21.32,25.0,83,12.998,2011,5,13,4,19
152,2,0,1,2,21.32,25.0,83,8.9981,2011,5,13,4,20
154,2,0,1,2,21.32,25.0,84,11.0014,2011,5,13,4,21
132,2,0,1,2,21.32,25.0,83,15.0013,2011,5,13,4,22
119,2,0,1,3,20.5,24.24,88,11.0014,2011,5,13,4,23
102,2,0,0,2,20.5,24.24,88,8.9981,2011,5,14,5,0
82,2,0,0,2,20.5,24.24,88,8.9981,2011,5,14,5,1
52,2,0,0,2,20.5,24.24,88,8.9981,2011,5,14,5,2
35,2,0,0,2,20.5,24.24,88,8.9981,2011,5,14,5,3
5,2,0,0,2,20.5,24.24,82,11.0014,2011,5,14,5,4
14,2,0,0,2,20.5,24.24,82,7.0015,2011,5,14,5,5
11,2,0,0,2,20.5,24.24,88,7.0015,2011,5,14,5,6
32,2,0,0,3,19.68,23.485,100,0.0,2011,5,14,5,7
88,2,0,0,3,20.5,24.24,94,0.0,2011,5,14,5,8
100,2,0,0,2,21.32,25.0,94,6.0032,2011,5,14,5,9
167,2,0,0,2,21.32,25.0,94,11.0014,2011,5,14,5,10
279,2,0,0,2,21.32,25.0,94,8.9981,2011,5,14,5,11
279,2,0,0,3,21.32,25.0,100,6.0032,2011,5,14,5,12
248,2,0,0,3,21.32,25.0,100,6.0032,2011,5,14,5,13
216,2,0,0,2,22.14,25.76,94,8.9981,2011,5,14,5,14
294,2,0,0,2,22.14,25.76,94,11.0014,2011,5,14,5,15
295,2,0,0,2,22.14,25.76,94,12.998,2011,5,14,5,16
272,2,0,0,2,22.96,26.515,88,12.998,2011,5,14,5,17
304,2,0,0,2,22.96,26.515,88,15.0013,2011,5,14,5,18
248,2,0,0,3,22.14,25.76,94,8.9981,2011,5,14,5,19
157,2,0,0,3,22.14,25.76,94,8.9981,2011,5,14,5,20
59,2,0,0,3,22.14,25.76,94,15.0013,2011,5,14,5,21
26,2,0,0,3,22.14,25.76,94,11.0014,2011,5,14,5,22
44,2,0,0,3,21.32,25.0,100,12.998,2011,5,14,5,23
39,2,0,0,2,21.32,25.0,100,0.0,2011,5,15,6,0
47,2,0,0,2,21.32,25.0,100,7.0015,2011,5,15,6,1
50,2,0,0,2,21.32,25.0,100,8.9981,2011,5,15,6,2
32,2,0,0,2,21.32,25.0,100,0.0,2011,5,15,6,3
13,2,0,0,2,21.32,25.0,100,0.0,2011,5,15,6,4
14,2,0,0,3,21.32,25.0,100,7.0015,2011,5,15,6,5
17,2,0,0,2,21.32,25.0,100,8.9981,2011,5,15,6,6
42,2,0,0,2,21.32,25.0,100,8.9981,2011,5,15,6,7
70,2,0,0,2,22.14,25.76,94,8.9981,2011,5,15,6,8
134,2,0,0,1,23.78,27.275,83,16.9979,2011,5,15,6,9
226,2,0,0,1,23.78,27.275,83,15.0013,2011,5,15,6,10
322,2,0,0,1,24.6,28.79,78,15.0013,2011,5,15,6,11
367,2,0,0,1,25.42,29.545,73,19.9995,2011,5,15,6,12
456,2,0,0,1,25.42,29.545,73,19.0012,2011,5,15,6,13
437,2,0,0,1,26.24,30.305,73,12.998,2011,5,15,6,14
459,2,0,0,1,27.06,31.06,69,16.9979,2011,5,15,6,15
440,2,0,0,1,26.24,30.305,69,16.9979,2011,5,15,6,16
392,2,0,0,3,22.96,26.515,78,23.9994,2011,5,15,6,17
237,2,0,0,1,22.96,26.515,78,16.9979,2011,5,15,6,18
231,2,0,0,1,22.96,26.515,83,7.0015,2011,5,15,6,19
191,2,0,0,1,22.14,25.76,88,0.0,2011,5,15,6,20
151,2,0,0,1,22.14,25.76,88,0.0,2011,5,15,6,21
117,2,0,0,1,22.96,26.515,83,0.0,2011,5,15,6,22
69,2,0,0,1,22.14,25.76,88,15.0013,2011,5,15,6,23
38,2,0,1,1,21.32,25.0,94,7.0015,2011,5,16,0,0
14,2,0,1,1,21.32,25.0,94,8.9981,2011,5,16,0,1
13,2,0,1,1,20.5,24.24,100,6.0032,2011,5,16,0,2
4,2,0,1,1,20.5,24.24,94,11.0014,2011,5,16,0,3
6,2,0,1,1,20.5,24.24,100,8.9981,2011,5,16,0,4
21,2,0,1,1,20.5,24.24,93,12.998,2011,5,16,0,5
104,2,0,1,1,21.32,25.0,88,11.0014,2011,5,16,0,6
272,2,0,1,1,21.32,25.0,83,19.0012,2011,5,16,0,7
394,2,0,1,1,22.96,26.515,73,19.9995,2011,5,16,0,8
194,2,0,1,1,24.6,29.545,69,12.998,2011,5,16,0,9
112,2,0,1,1,25.42,30.305,65,6.0032,2011,5,16,0,10
185,2,0,1,1,26.24,31.06,57,0.0,2011,5,16,0,11
209,2,0,1,1,27.06,31.06,54,6.0032,2011,5,16,0,12
214,2,0,1,1,27.88,31.82,51,0.0,2011,5,16,0,13
193,2,0,1,1,27.88,31.82,51,0.0,2011,5,16,0,14
165,2,0,1,1,29.52,33.335,51,0.0,2011,5,16,0,15
226,2,0,1,3,24.6,28.79,78,16.9979,2011,5,16,0,16
274,2,0,1,1,23.78,27.275,88,15.0013,2011,5,16,0,17
453,2,0,1,3,23.78,27.275,83,12.998,2011,5,16,0,18
308,2,0,1,1,23.78,27.275,83,16.9979,2011,5,16,0,19
198,2,0,1,1,23.78,27.275,83,0.0,2011,5,16,0,20
177,2,0,1,1,23.78,27.275,83,0.0,2011,5,16,0,21
127,2,0,1,1,22.96,26.515,88,6.0032,2011,5,16,0,22
57,2,0,1,1,22.96,26.515,88,6.0032,2011,5,16,0,23
31,2,0,1,2,22.96,26.515,88,0.0,2011,5,17,1,0
13,2,0,1,3,22.96,26.515,88,0.0,2011,5,17,1,1
8,2,0,1,3,22.96,26.515,88,0.0,2011,5,17,1,2
4,2,0,1,3,22.14,25.76,94,16.9979,2011,5,17,1,3
4,2,0,1,3,22.14,25.76,94,16.9979,2011,5,17,1,4
22,2,0,1,3,21.32,25.0,94,16.9979,2011,5,17,1,5
49,2,0,1,3,21.32,25.0,94,16.9979,2011,5,17,1,6
151,2,0,1,2,21.32,25.0,94,16.9979,2011,5,17,1,7
347,2,0,1,2,21.32,25.0,94,19.9995,2011,5,17,1,8
207,2,0,1,2,22.14,25.76,88,16.9979,2011,5,17,1,9
104,2,0,1,3,22.14,25.76,88,16.9979,2011,5,17,1,10
130,2,0,1,2,22.96,26.515,83,27.9993,2011,5,17,1,11
153,2,0,1,3,22.96,26.515,83,27.9993,2011,5,17,1,12
172,2,0,1,2,22.96,26.515,88,22.0028,2011,5,17,1,13
184,2,0,1,1,25.42,29.545,73,31.0009,2011,5,17,1,14
210,2,0,1,1,25.42,30.305,69,30.0026,2011,5,17,1,15
290,2,0,1,1,25.42,30.305,61,22.0028,2011,5,17,1,16
604,2,0,1,1,25.42,30.305,65,27.9993,2011,5,17,1,17
480,2,0,1,1,24.6,29.545,69,19.9995,2011,5,17,1,18
349,2,0,1,1,24.6,29.545,69,16.9979,2011,5,17,1,19
283,2,0,1,1,23.78,27.275,83,27.9993,2011,5,17,1,20
174,2,0,1,1,22.14,25.76,88,16.9979,2011,5,17,1,21
98,2,0,1,2,22.14,25.76,88,19.0012,2011,5,17,1,22
56,2,0,1,2,22.14,25.76,88,16.9979,2011,5,17,1,23
23,2,0,1,2,22.14,25.76,88,15.0013,2011,5,18,2,0
12,2,0,1,2,22.14,25.76,88,16.9979,2011,5,18,2,1
6,2,0,1,3,21.32,25.0,94,15.0013,2011,5,18,2,2
9,2,0,1,3,21.32,25.0,94,19.9995,2011,5,18,2,3
